order_id,store_id,city,partner_id,promised_time_min,actual_time_min,distance_one_way_km,distance_return_km,delay_reason
O54224,S106,Delhi,P2229,26.0,23,7.78,6.65,
O54225,S120,Delhi,P2274,19.0,15,6.13,6.44,
O54226,S116,Mumbai,P2168,22.0,48,7.06,7.11,Partner Late
O54227,S136,Bangalore,P2160,29.0,30,2.32,1.8,Partner Late
O54228,S114,Mumbai,P2173,35.0,55,7.44,5.53,Traffic
O54229,S131,Delhi,P2019,25.0,29,5.07,4.83,System Issue
O54230,S112,Delhi,P2188,15.0,25,5.01,4.23,Weather
O54231,S122,Mumbai,P2093,29.0,26,4.01,3.84,
O54232,S109,Delhi,P2179,22.0,28,1.91,1.79,Store Delay
O54233,S122,Mumbai,P2107,20.0,20,0.84,0.81,
O54234,S135,Bangalore,P2159,18.0,17,7.45,5.44,
O54235,S102,Delhi,P2035,23.0,30,5.01,4.72,Traffic
O54236,S137,Mumbai,P2087,24.0,31,7.42,5.48,Partner Late
O54237,S103,Bangalore,P2046,22.0,18,3.08,2.74,
O54238,S125,Mumbai,P2235,33.0,44,1.41,1.05,Traffic
O54239,S129,Delhi,P2076,38.0,36,2.74,2.13,
O54240,S121,Hyderabad,P2028,29.0,33,4.84,3.47,Store Delay
O54241,S118,Hyderabad,P2187,18.0,30,5.53,5.76,Traffic
O54242,S135,Bangalore,P2039,36.0,43,4.5,4.39,Traffic
O54243,S103,Bangalore,P2188,29.0,37,2.72,2.01,Traffic
O54244,S121,Hyderabad,P2242,18.0,17,7.48,7.86,
O54245,S119,Mumbai,P2187,18.0,29,6.95,6.2,Partner Late
O54246,S130,Mumbai,P2134,19.0,29,6.35,6.72,Traffic
O54247,S131,Delhi,P2233,32.0,36,7.55,6.41,Store Delay
O54248,S124,Hyderabad,P2085,32.0,31,4.88,4.96,
O54249,S129,Delhi,P2111,24.0,10,0.63,0.65,
O54250,S100,Mumbai,P2171,38.0,58,4.2,3.46,Store Delay
O54251,S104,Hyderabad,P2205,26.0,29,2.8,2.22,Store Delay
O54252,S109,Delhi,P2106,27.0,23,4.15,4.45,
O54253,S112,Delhi,P2243,27.0,23,5.8,4.97,
O54254,S111,Bangalore,P2194,37.0,36,2.04,1.58,
O54255,S120,Delhi,P2098,29.0,30,2.26,1.95,Traffic
O54256,S113,Mumbai,P2033,23.0,29,3.0,2.81,Store Delay
O54257,S101,Bangalore,P2077,28.0,31,7.16,6.76,Store Delay
O54258,S106,Delhi,P2204,17.0,10,4.32,3.04,
O54259,S101,Bangalore,P2210,38.0,56,2.65,2.03,Weather
O54260,S127,Bangalore,P2199,19.0,14,0.64,0.59,
O54261,S125,Mumbai,P2248,15.0,22,7.39,8.03,Partner Late
O54262,S133,Delhi,P2262,33.0,45,6.29,5.19,Partner Late
O54263,S115,Hyderabad,P2037,27.0,43,2.6,2.22,Store Delay
O54264,S119,Mumbai,P2041,23.0,19,1.72,1.32,
O54265,S128,Bangalore,P2033,21.0,27,7.6,5.4,Store Delay
O54266,S110,Bangalore,P2135,30.0,35,2.72,2.32,Traffic
O54267,S127,Bangalore,P2069,22.0,43,7.84,8.26,Traffic
O54268,S115,Hyderabad,P2017,35.0,39,3.97,2.98,Partner Late
O54269,S119,Mumbai,P2075,33.0,25,6.95,7.5,
O54270,S118,Hyderabad,P2069,39.0,46,1.37,1.27,System Issue
O54271,S131,Delhi,P2161,21.0,23,6.4,4.8,Store Delay
O54272,S123,Delhi,P2179,23.0,42,5.97,5.23,Store Delay
O54273,S136,Bangalore,P2068,39.0,39,5.09,5.25,
O54274,S119,Mumbai,P2089,17.0,17,3.0,2.79,
O54275,S105,Delhi,P2240,22.0,32,2.69,2.76,Traffic
O54276,S101,Bangalore,P2042,36.0,46,2.86,3.11,Traffic
O54277,S118,Hyderabad,P2237,34.0,49,1.91,1.9,Traffic
O54278,S116,Mumbai,P2153,15.0,10,1.39,1.09,
O54279,S113,Mumbai,P2267,35.0,35,7.51,6.5,
O54280,S128,Bangalore,P2206,34.0,35,1.01,0.72,Traffic
O54281,S106,Delhi,P2139,24.0,25,1.56,1.5,Partner Late
O54282,S103,Bangalore,P2075,31.0,56,3.79,3.58,Store Delay
O54283,S101,Bangalore,P2086,24.0,32,6.73,5.04,Store Delay
O54284,S129,Delhi,P2055,25.0,27,6.77,7.32,Traffic
O54285,S102,Delhi,P2009,18.0,22,0.76,0.66,Store Delay
O54286,S106,Delhi,P2045,,37,1.09,1.13,Store Delay
O54287,S121,Hyderabad,P2220,37.0,53,5.36,5.13,Traffic
O54288,S125,Mumbai,P2277,24.0,37,6.23,6.33,Traffic
O54289,S118,Hyderabad,P2070,31.0,33,4.75,4.48,Store Delay
O54290,S118,Hyderabad,P2194,24.0,28,7.55,6.47,Traffic
O54291,S132,Delhi,P2116,38.0,57,6.81,6.07,Partner Late
O54292,S139,Mumbai,P2202,30.0,22,1.08,0.87,
O54293,S115,Hyderabad,P2132,22.0,33,5.67,5.73,Traffic
O54294,S134,Delhi,P2100,29.0,23,3.61,3.27,
O54295,S133,Delhi,P2120,28.0,30,7.02,5.4,Store Delay
O54296,S102,Delhi,P2251,31.0,31,0.6,0.57,
O54297,S126,Delhi,P2206,31.0,48,3.3,3.45,Weather
O54298,S116,Mumbai,P2090,30.0,28,5.62,4.56,
O54299,S115,Hyderabad,P2107,25.0,16,2.55,1.82,
O54300,S127,Bangalore,P2103,27.0,28,6.61,5.67,Traffic
O54301,S131,Delhi,P2044,18.0,27,1.28,1.25,Partner Late
O54302,S136,Bangalore,P2150,24.0,24,1.99,2.02,
O54303,S104,Hyderabad,P2093,25.0,30,2.89,2.88,
O54304,S114,Mumbai,P2136,17.0,27,7.7,6.1,Store Delay
O54305,S134,Delhi,P2206,26.0,42,3.41,3.59,Partner Late
O54306,S111,Bangalore,P2010,23.0,37,6.58,6.02,Partner Late
O54307,S135,Bangalore,P2110,24.0,47,7.23,6.73,Traffic
O54308,S112,Delhi,P2254,37.0,44,3.66,3.29,System Issue
O54309,S122,Mumbai,P2020,23.0,26,4.34,3.81,Partner Late
O54310,S102,Delhi,P2143,19.0,35,7.91,6.09,
O54311,S112,Delhi,P2284,20.0,16,1.61,1.27,
O54312,S120,Delhi,P2158,30.0,36,4.61,3.83,Partner Late
O54313,S115,Hyderabad,P2221,22.0,27,5.94,5.35,Partner Late
O54314,S137,Mumbai,P2087,22.0,25,4.08,3.03,Store Delay
O54315,S121,Hyderabad,P2097,22.0,31,5.76,5.33,System Issue
O54316,S123,Delhi,P2044,33.0,38,3.15,3.05,Traffic
O54317,S126,Delhi,P2042,38.0,47,4.29,3.89,Store Delay
O54318,S123,Delhi,P2195,29.0,34,0.71,0.64,Store Delay
O54319,S103,Bangalore,P2082,31.0,19,4.96,3.65,
O54320,S136,Bangalore,P2110,31.0,40,4.35,4.1,Traffic
O54321,S134,Delhi,P2235,17.0,14,3.48,3.13,
O54322,S139,Mumbai,P2236,33.0,46,4.64,3.93,
O54323,S116,Mumbai,P2241,39.0,42,1.4,1.53,Partner Late
O54324,S106,Delhi,P2245,23.0,26,5.97,5.37,Partner Late
O54325,S112,Delhi,P2112,38.0,32,4.48,4.63,
O54326,S119,Mumbai,P2104,20.0,33,5.85,5.88,System Issue
O54327,S127,Bangalore,P2252,17.0,14,2.58,2.17,
O54328,S133,Delhi,P2207,37.0,32,4.32,4.73,
O54329,S126,Delhi,P2267,23.0,40,4.17,3.03,Store Delay
O54330,S109,Delhi,P2298,34.0,37,2.99,2.97,Store Delay
O54331,S116,Mumbai,P2031,,41,4.97,5.11,System Issue
O54332,S127,Bangalore,P2262,33.0,26,7.61,6.52,
O54333,S109,Delhi,P2029,21.0,17,1.66,1.41,
O54334,S104,Hyderabad,P2060,21.0,22,2.95,3.18,Traffic
O54335,S124,Hyderabad,P2206,37.0,40,3.95,2.9,Store Delay
O54336,S134,Delhi,P2279,39.0,58,7.46,6.66,Store Delay
O54337,S116,Mumbai,P2280,20.0,46,0.9,0.73,
O54338,S100,Mumbai,P2058,35.0,35,5.12,4.62,
O54339,S126,Delhi,P2130,32.0,38,7.15,7.39,Traffic
O54340,S117,Delhi,P2206,21.0,32,0.97,0.99,Partner Late
O54341,S116,Mumbai,P2217,16.0,15,3.78,3.84,
O54342,S135,Bangalore,P2105,39.0,61,6.85,5.24,Partner Late
O54343,S130,Mumbai,P2296,17.0,21,0.87,0.86,Weather
O54344,S100,Mumbai,P2097,35.0,31,3.98,4.12,
O54345,S101,Bangalore,P2187,21.0,22,3.3,3.29,Weather
O54346,S111,Bangalore,P2075,22.0,45,6.0,4.55,Weather
O54347,S103,Bangalore,P2229,30.0,38,0.64,0.61,Partner Late
O54348,S135,Bangalore,P2014,18.0,25,1.27,1.32,Store Delay
O54349,S128,Bangalore,P2183,37.0,43,3.07,2.68,Traffic
O54350,S104,Hyderabad,P2239,34.0,67,4.72,3.81,Traffic
O54351,S115,Hyderabad,P2233,28.0,49,5.89,6.2,Partner Late
O54352,S126,Delhi,P2252,24.0,31,3.23,3.26,Traffic
O54353,S107,Mumbai,P2174,39.0,56,0.56,0.51,Store Delay
O54354,S125,Mumbai,P2246,38.0,25,4.47,3.14,
O54355,S106,Delhi,P2058,15.0,35,2.6,2.05,Store Delay
O54356,S137,Mumbai,P2211,30.0,33,0.81,0.66,Store Delay
O54357,S122,Mumbai,P2208,27.0,36,1.4,1.22,Traffic
O54358,S123,Delhi,P2243,34.0,35,2.35,2.19,Traffic
O54359,S118,Hyderabad,P2253,22.0,34,7.11,7.59,Store Delay
O54360,S102,Delhi,P2271,34.0,42,7.75,6.18,Store Delay
O54361,S131,Delhi,P2159,34.0,40,7.37,5.87,Store Delay
O54362,S115,Hyderabad,P2287,38.0,33,4.72,3.71,
O54363,S123,Delhi,P2257,24.0,31,4.15,3.9,Traffic
O54364,S133,Delhi,P2042,34.0,33,5.47,5.03,
O54365,S107,Mumbai,P2275,15.0,24,3.62,3.65,Traffic
O54366,S107,Mumbai,P2066,38.0,58,4.45,3.52,Traffic
O54367,S127,Bangalore,P2278,28.0,27,4.76,3.47,
O54368,S102,Delhi,P2044,25.0,36,2.71,2.47,Traffic
O54369,S100,Mumbai,P2167,28.0,48,5.53,5.06,Store Delay
O54370,S102,Delhi,P2135,36.0,29,4.58,4.55,
O54371,S102,Delhi,P2268,36.0,40,5.34,5.54,System Issue
O54372,S128,Bangalore,P2176,29.0,30,0.94,0.69,Traffic
O54373,S107,Mumbai,P2168,39.0,39,0.59,0.46,
O54374,S128,Bangalore,P2277,23.0,24,0.81,0.84,Traffic
O54375,S125,Mumbai,P2128,20.0,28,7.31,6.1,Store Delay
O54376,S112,Delhi,P2010,38.0,33,1.72,1.7,
O54377,S113,Mumbai,P2209,34.0,38,6.68,6.9,System Issue
O54378,S115,Hyderabad,P2178,15.0,12,4.28,4.14,
O54379,S126,Delhi,P2179,30.0,32,6.84,6.2,Traffic
O54380,S111,Bangalore,P2137,25.0,33,3.2,2.63,Partner Late
O54381,S132,Delhi,P2059,27.0,41,5.4,4.36,Store Delay
O54382,S126,Delhi,P2014,22.0,18,6.36,5.06,
O54383,S129,Delhi,P2210,31.0,36,5.22,5.6,Weather
O54384,S113,Mumbai,P2183,35.0,44,0.54,0.47,Traffic
O54385,S117,Delhi,P2275,15.0,39,2.32,1.72,
O54386,S127,Bangalore,P2159,26.0,26,1.05,0.97,
O54387,S109,Delhi,P2252,21.0,25,6.15,4.46,Traffic
O54388,S120,Delhi,P2057,38.0,39,5.41,5.19,Traffic
O54389,S103,Bangalore,P2086,37.0,40,1.17,0.95,Traffic
O54390,S114,Mumbai,P2057,19.0,41,2.98,3.18,Store Delay
O54391,S118,Hyderabad,P2045,22.0,18,5.47,5.95,
O54392,S130,Mumbai,P2082,30.0,32,4.41,3.47,Traffic
O54393,S135,Bangalore,P2289,32.0,31,1.04,1.14,
O54394,S121,Hyderabad,P2039,39.0,40,1.04,0.85,Store Delay
O54395,S115,Hyderabad,P2271,27.0,27,3.12,2.22,
O54396,S118,Hyderabad,P2160,30.0,42,1.35,1.02,Partner Late
O54397,S114,Mumbai,P2161,19.0,16,2.99,2.26,
O54398,S138,Delhi,P2077,35.0,33,6.44,5.71,
O54399,S110,Bangalore,P2053,36.0,47,4.15,4.13,Traffic
O54400,S135,Bangalore,P2016,25.0,40,7.13,7.53,Partner Late
O54401,S112,Delhi,P2037,26.0,43,2.05,1.98,Store Delay
O54402,S126,Delhi,P2028,36.0,37,6.82,6.3,Store Delay
O54403,S137,Mumbai,P2004,20.0,24,7.6,7.89,Store Delay
O54404,S110,Bangalore,P2242,33.0,38,6.6,7.04,Traffic
O54405,S118,Hyderabad,P2191,16.0,14,5.67,4.31,
O54406,S134,Delhi,P2042,25.0,33,1.07,1.08,Traffic
O54407,S109,Delhi,P2086,26.0,36,6.45,5.12,Partner Late
O54408,S115,Hyderabad,P2039,26.0,36,2.42,2.47,Traffic
O54409,S133,Delhi,P2265,31.0,28,3.33,3.28,
O54410,S138,Delhi,P2178,39.0,35,3.92,3.18,
O54411,S116,Mumbai,P2038,26.0,36,1.64,1.55,Partner Late
O54412,S131,Delhi,P2214,19.0,24,4.2,3.06,Store Delay
O54413,S113,Mumbai,P2129,18.0,18,2.51,1.88,
O54414,S135,Bangalore,P2054,32.0,38,4.23,4.02,Traffic
O54415,S117,Delhi,P2144,39.0,37,7.37,5.37,
O54416,S126,Delhi,P2248,23.0,22,5.96,5.31,
O54417,S111,Bangalore,P2099,19.0,47,6.56,6.79,Store Delay
O54418,S107,Mumbai,P2229,31.0,29,1.62,1.63,
O54419,S127,Bangalore,P2281,31.0,38,0.82,0.74,Traffic
O54420,S134,Delhi,P2019,26.0,30,1.06,0.84,Store Delay
O54421,S136,Bangalore,P2127,15.0,12,1.76,1.45,
O54422,S136,Bangalore,P2266,23.0,18,4.73,4.99,
O54423,S100,Mumbai,P2200,36.0,32,4.53,4.24,
O54424,S117,Delhi,P2106,38.0,43,4.13,3.17,
O54425,S118,Hyderabad,P2158,33.0,34,6.62,4.69,Traffic
O54426,S135,Bangalore,P2257,19.0,24,4.7,3.86,Partner Late
O54427,S130,Mumbai,P2006,17.0,20,6.61,5.6,Traffic
O54428,S101,Bangalore,P2223,34.0,34,6.44,4.67,
O54429,S126,Delhi,P2165,39.0,43,1.54,1.18,Store Delay
O54430,S103,Bangalore,P2004,19.0,24,4.07,3.78,Partner Late
O54431,S131,Delhi,P2119,25.0,14,5.64,4.14,
O54432,S106,Delhi,P2058,29.0,23,4.32,3.22,
O54433,S128,Bangalore,P2222,26.0,41,3.97,3.39,Traffic
O54434,S136,Bangalore,P2085,25.0,46,6.98,4.92,Traffic
O54435,S130,Mumbai,P2263,18.0,16,1.72,1.55,
O54436,S113,Mumbai,P2277,23.0,30,1.3,1.25,Store Delay
O54437,S111,Bangalore,P2055,25.0,32,7.69,6.21,Traffic
O54438,S116,Mumbai,P2050,35.0,31,4.17,4.48,
O54439,S124,Hyderabad,P2160,31.0,24,3.44,2.68,
O54440,S106,Delhi,P2168,35.0,51,4.87,3.85,Store Delay
O54441,S102,Delhi,P2292,25.0,28,0.8,0.77,Traffic
O54442,S131,Delhi,P2273,16.0,15,7.31,5.47,
O54443,S135,Bangalore,P2032,16.0,10,5.91,5.61,
O54444,S123,Delhi,P2150,35.0,37,4.24,3.63,Traffic
O54445,S122,Mumbai,P2082,17.0,28,2.46,1.84,Store Delay
O54446,S135,Bangalore,P2195,19.0,34,5.93,4.87,Traffic
O54447,S116,Mumbai,P2026,36.0,32,2.82,2.28,
O54448,S112,Delhi,P2077,28.0,38,4.56,4.63,Partner Late
O54449,S138,Delhi,P2095,17.0,30,1.0,0.96,Weather
O54450,S106,Delhi,P2267,26.0,23,1.18,1.24,
O54451,S104,Hyderabad,P2061,21.0,18,3.17,2.43,
O54452,S138,Delhi,P2169,25.0,32,0.96,0.96,Partner Late
O54453,S115,Hyderabad,P2173,32.0,55,7.69,7.5,Traffic
O54454,S138,Delhi,P2267,36.0,35,1.01,0.76,
O54455,S110,Bangalore,P2227,33.0,50,4.37,4.45,Partner Late
O54456,S106,Delhi,P2223,29.0,34,4.78,3.77,Traffic
O54457,S116,Mumbai,P2049,36.0,45,6.85,7.31,Traffic
O54458,S138,Delhi,P2212,23.0,24,2.34,1.92,Traffic
O54459,S129,Delhi,P2033,17.0,12,0.96,0.86,
O54460,S133,Delhi,P2174,30.0,42,7.07,5.24,Partner Late
O54461,S121,Hyderabad,P2261,36.0,43,6.46,5.86,Traffic
O54462,S134,Delhi,P2290,16.0,15,6.74,5.05,
O54463,S138,Delhi,P2202,22.0,24,1.12,1.07,Store Delay
O54464,S137,Mumbai,P2247,33.0,47,4.82,5.06,Store Delay
O54465,S126,Delhi,P2224,25.0,26,1.84,1.74,Partner Late
O54466,S124,Hyderabad,P2081,33.0,45,1.76,1.59,Traffic
O54467,S111,Bangalore,P2077,19.0,26,0.6,0.55,Traffic
O54468,S119,Mumbai,P2185,18.0,-10,3.3,3.24,Traffic
O54469,S101,Bangalore,P2012,27.0,31,4.88,4.07,Traffic
O54470,S111,Bangalore,P2273,23.0,23,4.01,3.41,
O54471,S133,Delhi,P2178,20.0,16,6.22,5.02,
O54472,S118,Hyderabad,P2114,17.0,13,7.29,5.34,
O54473,S110,Bangalore,P2204,28.0,35,2.43,1.93,Traffic
O54474,S125,Mumbai,P2254,39.0,42,4.39,4.28,System Issue
O54475,S124,Hyderabad,P2199,37.0,47,4.03,3.07,Store Delay
O54476,S121,Hyderabad,P2197,16.0,16,3.92,2.91,
O54477,S114,Mumbai,P2066,32.0,36,5.66,4.91,Traffic
O54478,S135,Bangalore,P2253,18.0,21,0.7,0.52,Partner Late
O54479,S118,Hyderabad,P2224,38.0,32,3.19,2.84,
O54480,S131,Delhi,P2148,24.0,22,6.57,4.89,
O54481,S134,Delhi,P2286,33.0,31,4.07,3.27,
O54482,S119,Mumbai,P2294,36.0,33,3.17,2.9,
O54483,S132,Delhi,P2285,20.0,23,0.88,0.63,Store Delay
O54484,S111,Bangalore,P2176,35.0,26,7.43,6.27,
O54485,S120,Delhi,P2160,19.0,21,0.62,0.61,Traffic
O54486,S139,Mumbai,P2106,16.0,35,6.98,6.23,Traffic
O54487,S119,Mumbai,P2285,32.0,-10,4.05,3.73,Weather
O54488,S136,Bangalore,P2192,34.0,31,2.24,2.36,
O54489,S123,Delhi,P2037,28.0,-10,1.99,1.44,Store Delay
O54490,S120,Delhi,P2076,27.0,39,7.81,8.15,Traffic
O54491,S130,Mumbai,P2110,17.0,25,1.02,0.86,Store Delay
O54492,S106,Delhi,P2229,34.0,47,3.8,3.53,Traffic
O54493,S139,Mumbai,P2133,19.0,41,1.62,1.62,Traffic
O54494,S125,Mumbai,P2102,29.0,45,2.07,2.26,Store Delay
O54495,S122,Mumbai,P2292,20.0,21,1.15,0.96,Traffic
O54496,S110,Bangalore,P2161,39.0,34,2.86,2.96,
O54497,S121,Hyderabad,P2137,32.0,23,0.63,0.61,
O54498,S138,Delhi,P2155,27.0,26,2.13,1.69,
O54499,S128,Bangalore,P2240,33.0,48,1.16,1.1,Traffic
O54500,S132,Delhi,P2121,29.0,23,6.78,7.22,
O54501,S124,Hyderabad,P2185,15.0,40,1.79,1.69,Store Delay
O54502,S105,Delhi,P2074,35.0,40,3.52,2.5,Partner Late
O54503,S114,Mumbai,P2177,18.0,39,5.79,5.72,Store Delay
O54504,S132,Delhi,P2156,28.0,27,1.55,1.16,
O54505,S115,Hyderabad,P2223,17.0,10,5.67,4.24,
O54506,S118,Hyderabad,P2063,29.0,42,0.88,0.67,Partner Late
O54507,S129,Delhi,P2241,18.0,25,1.12,1.05,Traffic
O54508,S118,Hyderabad,P2265,31.0,35,6.03,5.24,Traffic
O54509,S100,Mumbai,P2255,25.0,29,6.57,7.14,System Issue
O54510,S137,Mumbai,P2191,30.0,23,3.6,3.37,
O54511,S135,Bangalore,P2253,18.0,19,3.23,2.8,Partner Late
O54512,S111,Bangalore,P2056,31.0,40,7.41,6.01,Traffic
O54513,S114,Mumbai,P2175,19.0,18,5.03,4.94,
O54514,S120,Delhi,P2297,27.0,28,4.18,3.9,Partner Late
O54515,S109,Delhi,P2298,27.0,31,3.94,3.88,Weather
O54516,S110,Bangalore,P2037,27.0,22,2.35,2.43,
O54517,S135,Bangalore,P2238,35.0,30,6.95,4.89,
O54518,S123,Delhi,P2207,17.0,20,0.51,0.39,Store Delay
O54519,S103,Bangalore,P2221,24.0,24,1.02,0.84,
O54520,S135,Bangalore,P2115,35.0,37,1.46,1.5,Traffic
O54521,S119,Mumbai,P2003,22.0,30,2.01,1.78,Traffic
O54522,S130,Mumbai,P2107,19.0,21,6.12,5.33,Store Delay
O54523,S101,Bangalore,P2195,15.0,17,7.1,5.01,Store Delay
O54524,S110,Bangalore,P2286,37.0,37,4.13,3.96,
O54525,S124,Hyderabad,P2069,19.0,20,1.17,0.9,System Issue
O54526,S118,Hyderabad,P2293,27.0,28,3.69,2.93,Weather
O54527,S129,Delhi,P2214,33.0,45,1.04,0.97,Traffic
O54528,S139,Mumbai,P2034,28.0,40,7.32,7.76,Traffic
O54529,S107,Mumbai,P2267,28.0,31,7.65,5.51,Partner Late
O54530,S136,Bangalore,P2058,29.0,30,7.53,7.86,Store Delay
O54531,S132,Delhi,P2245,27.0,34,3.63,2.9,Store Delay
O54532,S119,Mumbai,P2208,27.0,26,2.33,1.64,
O54533,S123,Delhi,P2120,15.0,10,1.07,1.05,
O54534,S126,Delhi,P2195,36.0,28,5.92,5.52,
O54535,S100,Mumbai,P2039,16.0,17,1.33,1.17,Store Delay
O54536,S111,Bangalore,P2100,20.0,27,1.4,1.32,Partner Late
O54537,S131,Delhi,P2014,33.0,36,3.68,3.8,
O54538,S122,Mumbai,P2282,37.0,33,7.0,6.38,
O54539,S102,Delhi,P2192,20.0,26,4.96,4.82,Store Delay
O54540,S135,Bangalore,P2088,27.0,32,7.52,5.95,Store Delay
O54541,S138,Delhi,P2280,24.0,38,1.5,1.5,
O54542,S139,Mumbai,P2064,27.0,24,1.79,1.75,
O54543,S132,Delhi,P2024,38.0,40,2.01,1.41,Store Delay
O54544,S106,Delhi,P2134,16.0,26,4.52,4.53,
O54545,S125,Mumbai,P2099,24.0,36,6.96,6.5,Traffic
O54546,S122,Mumbai,P2055,24.0,30,5.94,5.34,Store Delay
O54547,S122,Mumbai,P2219,33.0,30,4.61,4.8,
O54548,S124,Hyderabad,P2076,29.0,34,3.9,4.15,Traffic
O54549,S102,Delhi,P2061,16.0,16,5.74,4.44,
O54550,S127,Bangalore,P2235,29.0,33,7.52,7.15,Traffic
O54551,S127,Bangalore,P2098,36.0,31,1.47,1.34,
O54552,S114,Mumbai,P2270,32.0,38,7.74,7.91,Traffic
O54553,S111,Bangalore,P2155,37.0,47,6.85,6.84,Traffic
O54554,S129,Delhi,P2175,31.0,35,3.53,3.79,Store Delay
O54555,S103,Bangalore,P2255,35.0,40,2.68,2.93,Store Delay
O54556,S117,Delhi,P2155,18.0,10,4.88,5.1,
O54557,S108,Mumbai,P2229,25.0,27,6.09,6.58,Partner Late
O54558,S109,Delhi,P2287,17.0,16,5.25,4.09,
O54559,S114,Mumbai,P2267,29.0,43,3.04,2.76,Partner Late
O54560,S136,Bangalore,P2179,27.0,25,2.37,1.7,
O54561,S103,Bangalore,P2125,33.0,40,1.19,1.04,Traffic
O54562,S134,Delhi,P2055,26.0,24,6.62,6.55,
O54563,S113,Mumbai,P2289,17.0,19,7.32,6.18,System Issue
O54564,S121,Hyderabad,P2045,27.0,31,2.28,1.88,Traffic
O54565,S113,Mumbai,P2124,35.0,55,3.9,3.92,Traffic
O54566,S127,Bangalore,P2178,25.0,37,2.14,1.73,Traffic
O54567,S119,Mumbai,P2231,24.0,23,3.08,3.18,
O54568,S118,Hyderabad,P2181,21.0,18,7.08,5.5,
O54569,S111,Bangalore,P2013,26.0,25,3.67,4.01,
O54570,S129,Delhi,P2158,23.0,24,3.75,3.11,Traffic
O54571,S116,Mumbai,P2184,18.0,19,1.01,0.9,Store Delay
O54572,S112,Delhi,P2234,32.0,35,2.49,2.02,
O54573,S120,Delhi,P2226,23.0,26,1.4,1.22,Traffic
O54574,S100,Mumbai,P2220,33.0,29,7.89,7.28,
O54575,S114,Mumbai,P2061,23.0,27,3.48,2.77,Store Delay
O54576,S115,Hyderabad,P2037,32.0,42,0.53,0.48,Store Delay
O54577,S120,Delhi,P2108,25.0,35,1.97,1.75,System Issue
O54578,S127,Bangalore,P2070,16.0,30,6.83,5.78,Traffic
O54579,S138,Delhi,P2016,24.0,42,1.42,1.16,Weather
O54580,S118,Hyderabad,P2287,38.0,50,2.12,2.18,System Issue
O54581,S132,Delhi,P2074,30.0,35,2.41,2.17,Store Delay
O54582,S109,Delhi,P2000,20.0,27,0.7,0.54,Partner Late
O54583,S110,Bangalore,P2066,32.0,39,2.41,2.51,System Issue
O54584,S138,Delhi,P2207,24.0,30,1.47,1.09,Traffic
O54585,S110,Bangalore,P2053,20.0,27,1.99,2.19,Partner Late
O54586,S122,Mumbai,P2290,20.0,33,4.35,4.41,Store Delay
O54587,S124,Hyderabad,P2121,23.0,16,4.97,4.56,
O54588,S125,Mumbai,P2098,38.0,37,6.62,6.01,
O54589,S112,Delhi,P2252,25.0,27,6.45,5.22,Partner Late
O54590,S111,Bangalore,P2286,37.0,53,3.59,3.25,Traffic
O54591,S118,Hyderabad,P2183,37.0,57,6.58,6.46,System Issue
O54592,S139,Mumbai,P2165,24.0,31,2.51,1.99,
O54593,S116,Mumbai,P2149,18.0,14,3.23,3.41,
O54594,S115,Hyderabad,P2074,15.0,41,7.02,5.84,Store Delay
O54595,S116,Mumbai,P2161,37.0,45,6.52,5.88,Traffic
O54596,S106,Delhi,P2278,29.0,25,7.15,6.74,
O54597,S101,Bangalore,P2133,27.0,30,1.64,1.47,Store Delay
O54598,S132,Delhi,P2131,39.0,50,2.07,1.56,Traffic
O54599,S133,Delhi,P2068,38.0,47,6.88,7.48,Partner Late
O54600,S109,Delhi,P2005,36.0,54,6.3,5.6,Traffic
O54601,S119,Mumbai,P2222,22.0,34,1.05,0.74,Store Delay
O54602,S132,Delhi,P2011,37.0,60,2.86,2.07,Store Delay
O54603,S105,Delhi,P2017,29.0,47,3.07,2.25,Traffic
O54604,S104,Hyderabad,P2091,29.0,34,2.57,1.8,Partner Late
O54605,S116,Mumbai,P2218,36.0,55,2.68,2.59,Partner Late
O54606,S139,Mumbai,P2287,38.0,35,5.38,5.24,
O54607,S103,Bangalore,P2188,38.0,31,4.86,4.53,
O54608,S104,Hyderabad,P2141,30.0,28,6.71,6.22,
O54609,S134,Delhi,P2282,28.0,27,1.31,1.33,
O54610,S112,Delhi,P2091,35.0,50,6.74,4.77,
O54611,S131,Delhi,P2144,18.0,14,6.57,7.13,
O54612,S131,Delhi,P2077,39.0,52,1.95,1.46,Partner Late
O54613,S113,Mumbai,P2034,21.0,37,7.63,5.9,Traffic
O54614,S114,Mumbai,P2197,17.0,21,6.49,6.06,System Issue
O54615,S109,Delhi,P2155,24.0,16,5.56,4.34,
O54616,S105,Delhi,P2282,22.0,28,1.18,1.1,Weather
O54617,S112,Delhi,P2148,16.0,17,6.07,6.31,Store Delay
O54618,S118,Hyderabad,P2114,30.0,36,3.61,3.36,Partner Late
O54619,S122,Mumbai,P2105,24.0,37,7.76,6.16,Traffic
O54620,S106,Delhi,P2204,35.0,38,0.88,0.72,Traffic
O54621,S128,Bangalore,P2268,34.0,36,0.93,1.01,Traffic
O54622,S131,Delhi,P2275,33.0,36,2.17,2.09,Partner Late
O54623,S109,Delhi,P2085,26.0,28,2.06,1.52,Weather
O54624,S136,Bangalore,P2142,27.0,33,3.83,3.11,Traffic
O54625,S131,Delhi,P2044,22.0,20,5.16,5.52,
