order_id,partner_id,base_pay,incentive,earning,late_penalty,complaint_raised,complaint_reason
O54318,P2195,35,20,63.14,0,No,
O54319,P2082,40,20,116.04,0,Yes,Late Delivery
O54320,P2110,40,10,117.49,0,No,
O54321,P2235,30,10,81.25,0,No,
O54322,P2236,30,0,76.62,0,Yes,Rude Behavior
O54323,P2241,40,50,94.36,10,No,
O54324,P2245,35,10,93.57,0,No,
O54325,P2112,35,10,113.43,0,No,
O54326,P2104,30,10,98.09,0,No,
O54327,P2252,30,0,51.4,0,No,
O54328,P2207,30,10,86.21,0,No,
O54329,P2267,30,10,69.72,0,No,
O54330,P2298,35,0,66.48,0,No,
O54331,P2031,35,0,101.87,0,No,
O54332,P2262,40,0,116.49,0,No,
O54333,P2029,40,10,73.32,0,No,
O54334,P2060,thirty,0,62.34,0,No,
O54335,P2206,30,0,70.6,10,No,
O54336,P2279,25,20,96.04,10,No,
O54337,P2280,35,0,33.04,10,Yes,Late Delivery
O54338,P2058,40,0,81.97,0,No,
O54339,P2130,25,0,124.14,0,No,
O54340,P2206,35,0,25.240000000000002,20,No,
O54341,P2217,25,10,71.79,0,No,
O54342,P2105,30,0,100.85,10,No,
O54343,P2296,30,10,37.17,10,No,
O54344,P2097,25,10,82.37,0,No,
O54345,P2187,30,0,57.86,0,No,
O54346,P2075,40,0,104.32,0,No,
O54347,P2229,40,0,46.82,0,No,
O54348,P2014,40,10,46.31999999999999,20,No,
O54349,P2183,25,10,63.769999999999996,10,No,
O54350,P2239,25,50,118.99,0,No,
O54351,P2233,40,20,139.83,0,No,
O54352,P2252,25,0,51.07,10,No,
O54353,P2174,35,0,42.67,0,No,
O54354,P2246,35,0,82.94,0,Yes,No Show
O54355,P2058,35,0,44.04,10,No,
O54356,P2211,35,0,25.08,20,No,
O54357,P2208,30,0,46.64,0,No,
O54358,P2243,25,0,37.39,10,Yes,Rude Behavior
O54359,P2253,40,0,128.86,0,No,
O54360,P2271,35,0,95.03,0,No,
O54361,P2159,40,10,140.64,0,No,
O54362,P2287,30,10,99.21,0,Yes,Late Delivery
O54363,P2257,35,0,75.03,10,No,
O54364,P2042,25,20,88.16,0,No,
O54365,P2275,30,50,112.13,0,No,
O54366,P2066,35,10,93.53,0,No,
O54367,P2278,30,0,75.37,0,Yes,Late Delivery
O54368,P2044,35,0,66.06,0,No,
O54369,P2167,30,20,115.3,0,No,
O54370,P2135,40,50,127.16,0,No,
O54371,P2268,30,0,87.83,20,No,
O54372,P2176,25,0,18.009999999999998,20,No,
O54373,P2168,40,0,47.19,0,No,
O54374,P2277,40,10,46.98,10,No,
O54375,P2128,25,0,75.31,20,No,
O54376,P2010,35,0,55.85,0,No,
O54377,P2209,25,10,113.11000000000001,20,No,
O54378,P2178,30,0,90.16,0,No,
O54379,P2179,35,20,112.49,10,No,
O54380,P2137,40,20,92.86,0,No,
O54381,P2059,40,20,130.24,0,No,
O54382,P2014,25,10,85.46,0,No,
O54383,P2210,40,10,100.34,20,Yes,Wrong Order
O54384,P2183,30,0,36.76,0,No,
O54385,P2275,35,0,53.66,0,No,
O54386,P2159,35,0,49.61,0,No,
O54387,P2252,25,10,102.78,0,No,
O54388,P2057,25,10,91.34,0,No,
O54389,P2086,35,0,50.01,0,No,
O54390,P2057,35,20,100.62,0,No,
O54391,P2045,35,20,104.39,0,No,
O54392,P2082,30,0,93.01,0,No,
O54393,P2289,35,10,57.79,0,No,
O54394,P2039,30,10,42.91,10,Yes,Late Delivery
O54395,P2271,25,0,50.01,0,No,
O54396,P2160,25,0,31.78,10,No,
O54397,P2161,30,10,78.32,0,No,
O54398,P2077,40,10,131.63,0,Yes,Late Delivery
O54399,P2053,25,10,81.66,0,No,
O54400,P2016,30,20,131.73,10,No,
O54401,P2037,25,20,70.51,0,No,
O54402,P2028,25,0,84.69,10,No,
O54403,P2004,25,0,112.01,10,No,
O54404,P2242,25,0,133.9,0,Yes,Late Delivery
O54405,P2191,40,10,109.95,0,No,
O54406,P2042,40,0,44.54,10,Yes,Rude Behavior
O54407,P2086,35,10,93.88,0,No,
O54408,P2039,30,0,46.709999999999994,20,No,
O54409,P2265,30,20,87.66,0,Yes,No Show
O54410,P2178,25,10,66.44,0,No,
O54411,P2038,35,20,75.93,0,No,
O54412,P2214,40,0,66.98,20,Yes,Late Delivery
O54413,P2129,35,50,112.66,0,No,
O54414,P2054,40,0,71.81,10,No,
O54415,P2144,30,0,115.06,0,No,
O54416,P2248,25,10,90.52,0,No,
O54417,P2099,40,50,155.58,10,No,
O54418,P2229,35,10,60.97,0,No,
O54419,P2281,25,20,54.53,0,No,
O54420,P2019,35,20,43.55,20,No,
O54421,P2127,40,10,63.19,0,No,
O54422,P2266,35,0,110.68,0,No,
O54423,P2200,40,0,93.03,0,No,
O54424,P2106,25,10,57.33,20,No,
O54425,P2158,40,0,118.55000000000001,10,No,
O54426,P2257,40,0,84.53,20,No,
O54427,P2006,40,0,119.44,10,No,
O54428,P2223,35,0,120.8,0,Yes,Late Delivery
O54429,P2165,35,10,65.65,0,No,
O54430,P2004,25,0,48.17,20,No,
O54431,P2119,35,0,93.28,0,No,
O54432,P2058,25,0,57.54,0,No,
O54433,P2222,40,0,50.8,20,No,
O54434,P2085,35,20,100.17,20,No,
O54435,P2263,40,20,85.28,0,No,
O54436,P2277,40,10,52.97,10,No,
O54437,P2055,35,10,126.45,0,No,
O54438,P2050,40,0,75.7,0,Yes,Late Delivery
O54439,P2160,40,20,104.9,0,Yes,Rude Behavior
O54440,P2168,30,20,88.35,0,No,
O54441,P2292,35,0,27.090000000000003,20,No,
O54442,P2273,35,10,108.85,0,No,
O54443,P2032,25,10,103.59,0,No,
O54444,P2150,25,0,45.459999999999994,20,No,
O54445,P2082,35,10,56.31,10,Yes,Late Delivery
O54446,P2195,25,10,90.52,0,No,
O54447,P2026,35,0,70.22,0,Yes,Rude Behavior
O54448,P2077,40,10,88.9,0,No,
O54449,P2095,30,10,55.05,0,No,
O54450,P2267,25,50,88.85,0,No,
O54451,P2061,25,0,50.6,0,No,
O54452,P2169,40,10,38.26,20,No,
O54453,P2173,25,10,149.16,0,No,
O54454,P2267,40,0,47.56,0,No,
O54455,P2227,40,20,126.12,0,No,
O54456,P2223,30,0,45.89,20,No,
O54457,P2049,35,0,122.03,10,No,
O54458,P2212,40,50,110.24,0,No,
O54459,P2033,30,20,63.93,0,No,
O54460,P2174,25,20,116.69,0,No,
O54461,P2261,40,20,138.07,0,No,
O54462,P2290,25,10,113.15,0,No,
O54463,P2202,25,0,41.42,0,No,
O54464,P2247,35,0,84.17,20,No,
O54465,P2224,25,10,58.59,0,No,
O54466,P2081,35,0,32.74,20,Yes,Late Delivery
O54467,P2077,35,50,90.75,0,No,
O54468,P2185,25,10,79.69,0,No,
O54469,P2012,35,50,123.6,0,No,
O54470,P2273,25,20,92.62,0,No,
O54471,P2178,40,0,116.13,0,No,
O54472,P2114,25,0,93.75,0,Yes,Late Delivery
O54473,P2204,40,0,52.78,10,Yes,No Show
O54474,P2254,40,20,104.24,10,Yes,Rude Behavior
O54475,P2199,40,20,93.38,20,No,
O54476,P2197,40,10,87.89,0,No,
O54477,P2066,40,10,94.02,0,No,
O54478,P2253,30,10,24.89,20,Yes,Late Delivery
O54479,P2224,30,0,77.2,0,No,
O54480,P2148,30,20,122.67,0,No,
O54481,P2286,30,20,99.28,0,No,
O54482,P2294,25,0,67.96,0,Yes,Late Delivery
O54483,P2285,30,10,27.03,20,No,
O54484,P2176,25,10,140.73,0,Yes,Late Delivery
O54485,P2160,30,10,39.36,10,No,
O54486,P2106,30,0,129.02,0,No,
O54487,P2285,25,10,91.74,0,Yes,Rude Behavior
O54488,P2192,35,10,65.24,0,Yes,No Show
O54489,P2037,25,0,46.88,0,No,
O54490,P2076,40,20,130.62,10,Yes,Late Delivery
O54491,P2110,25,0,33.92,0,No,
O54492,P2229,25,0,59.459999999999994,10,No,
O54493,P2133,25,10,49.58,0,No,
O54494,P2102,40,0,72.73,0,No,
O54495,P2292,35,0,48.06,0,No,
O54496,P2161,40,0,69.63,0,No,
O54497,P2137,30,20,58.26,0,Yes,Late Delivery
O54498,P2155,35,10,70.52,0,Yes,Late Delivery
O54499,P2240,25,0,15.5,20,No,
O54500,P2121,40,0,123.56,0,No,
O54501,P2185,35,10,,0,No,
O54502,P2074,40,0,87.15,0,No,
O54503,P2177,30,20,88.94,20,No,
O54504,P2156,40,0,59.38,0,No,
O54505,P2223,35,10,85.47,0,No,
O54506,P2063,35,0,43.19,0,No,
O54507,P2241,35,20,71.0,0,No,
O54508,P2265,30,0,66.17,10,No,
O54509,P2255,25,50,137.5,0,No,
O54510,P2191,40,10,92.21,0,Yes,Rude Behavior
O54511,P2253,30,0,44.400000000000006,20,No,
O54512,P2056,25,10,85.02,20,No,
O54513,P2175,30,0,80.46,0,No,
O54514,P2297,25,0,55.129999999999995,20,No,
O54515,P2298,30,0,72.55,0,No,
O54516,P2037,25,50,100.69,0,No,
O54517,P2238,35,50,179.54,0,No,
O54518,P2207,25,20,39.33,10,No,
O54519,P2221,40,20,74.0,0,No,
O54520,P2115,30,0,38.34,10,No,
O54521,P2003,25,0,24.14,20,No,
O54522,P2107,40,0,113.46,0,No,
O54523,P2195,35,0,82.35,20,No,
O54524,P2286,30,10,83.55,0,No,
O54525,P2069,25,0,16.61,20,Yes,Late Delivery
O54526,P2293,25,50,89.07,20,No,
O54527,P2214,30,10,30.990000000000002,20,Yes,Late Delivery
O54528,P2034,40,0,112.48,10,Yes,Late Delivery
O54529,P2267,35,50,137.91,0,No,
O54530,P2058,35,10,111.25,10,No,
O54531,P2245,30,20,64.93,20,No,
O54532,P2208,35,10,67.0,0,No,
O54533,P2120,30,0,46.42,0,No,
O54534,P2195,30,10,97.49,0,No,
O54535,P2039,30,20,66.74,0,Yes,
O54536,P2100,40,20,79.34,0,No,
O54537,P2014,30,50,116.36,0,No,
O54538,P2282,40,0,130.8,0,No,
O54539,P2192,25,20,119.7,0,No,
O54540,P2088,25,0,97.11,10,No,
O54541,P2280,40,0,49.62,10,No,
O54542,P2064,35,50,105.23,0,No,
O54543,P2024,25,20,44.0,20,No,
O54544,P2134,25,0,96.78,0,No,
O54545,P2099,40,10,134.75,10,No,
O54546,P2055,40,0,101.38,10,No,
O54547,P2219,30,0,68.73,0,No,
O54548,P2076,30,0,62.25,20,Yes,Rude Behavior
O54549,P2061,30,20,91.32,0,No,
O54550,P2235,30,50,164.3,0,No,
O54551,P2098,40,20,73.95,0,No,
O54552,P2270,40,20,165.56,10,No,
O54553,P2155,40,10,120.56,10,Yes,Late Delivery
O54554,P2175,25,0,34.66,20,No,
O54555,P2255,30,20,88.36,0,No,
O54556,P2155,40,50,143.98,0,No,
O54557,P2229,30,20,134.73,10,No,
O54558,P2287,40,50,158.29,0,No,
O54559,P2267,30,0,64.54,0,No,
O54560,P2179,40,0,72.15,0,No,
O54561,P2125,40,0,47.08,10,No,
O54562,P2055,35,20,160.19,0,No,
O54563,P2289,35,20,118.45,0,Yes,Wrong Order
O54564,P2045,30,0,51.47,10,No,
O54565,P2124,40,0,59.2,20,No,
O54566,P2178,40,0,51.3,10,No,
O54567,P2231,30,20,89.3,0,No,
O54568,P2181,40,20,111.77,0,Yes,No Show
O54569,P2013,35,20,88.81,0,No,
O54570,P2158,30,10,72.54,0,Yes,Late Delivery
O54571,P2184,40,10,64.4,0,No,
O54572,P2234,30,10,51.55,20,No,
O54573,P2226,30,0,20.68,20,No,
O54574,P2220,35,0,117.96,0,No,
O54575,P2061,40,0,88.38,0,No,
O54576,P2037,30,10,35.3,10,No,
O54577,P2108,30,20,62.39,10,No,
O54578,P2070,25,10,78.86,10,No,
O54579,P2016,35,10,61.08,0,No,
O54580,P2287,35,0,54.09,0,No,
O54581,P2074,25,0,45.18,0,No,
O54582,P2000,40,0,39.36,10,No,
O54583,P2066,40,0,62.989999999999995,10,No,
O54584,P2207,30,0,22.869999999999997,20,No,
O54585,P2053,40,0,72.79,0,Yes,Wrong Order
O54586,P2290,30,10,104.4,0,No,
O54587,P2121,25,0,84.04,0,Yes,Wrong Order
O54588,P2098,30,50,166.46,0,No,
O54589,P2252,40,50,143.61,10,Yes,Late Delivery
O54590,P2286,35,20,84.99,0,No,
O54591,P2183,30,0,130.8,0,No,
O54592,P2165,40,20,87.68,0,Yes,Wrong Order
O54593,P2149,25,0,64.83,0,No,
O54594,P2074,35,0,113.51,0,No,
O54595,P2161,25,10,95.79,10,No,
O54596,P2278,35,0,122.52,0,Yes,Wrong Order
O54597,P2133,30,50,93.18,0,No,
O54598,P2131,25,0,44.19,0,No,
O54599,P2068,40,10,108.77,10,No,
O54600,P2005,40,20,118.44,0,No,
O54601,P2222,30,20,48.28,10,No,
O54602,P2011,35,0,61.84,0,Yes,Rude Behavior
O54603,P2017,35,0,38.69,20,Yes,Late Delivery
O54604,P2091,40,0,74.01,0,No,
O54605,P2218,25,50,104.43,0,Yes,No Show
O54606,P2287,30,10,90.79,0,No,
O54607,P2188,25,50,130.62,0,No,
O54608,P2141,25,0,97.26,0,No,
O54609,P2282,30,0,43.04,0,No,
O54610,P2091,25,0,96.38,0,No,
O54611,P2144,35,20,141.86,0,No,
O54612,P2077,40,50,104.76,10,No,
O54613,P2034,30,10,100.05,0,No,
O54614,P2197,35,0,111.59,20,No,
O54615,P2155,40,0,97.7,0,No,
O54616,P2282,35,50,89.34,10,No,
O54617,P2148,25,10,101.62,0,No,
O54618,P2114,40,20,91.81,0,Yes,Late Delivery
O54619,P2105,40,20,153.32,10,No,
O54620,P2204,35,0,35.31,10,No,
O54621,P2268,30,20,43.0,20,Yes,Late Delivery
O54622,P2275,35,10,75.6,0,No,
O54623,P2085,40,10,57.739999999999995,20,No,
O54624,P2142,40,0,71.11,20,No,
O54625,P2044,30,0,73.62,0,Yes,Late Delivery
O54626,P2137,40,10,65.31,0,Yes,Rude Behavior
O54627,P2084,30,20,37.93,20,No,
O54628,P2141,25,20,76.77,10,No,
O54629,P2284,25,0,63.86,0,No,
O54630,P2073,40,10,118.31,0,No,
O54631,P2006,35,0,100.95,0,Yes,Wrong Order
O54632,P2283,25,10,120.48,0,No,
O54633,P2276,30,50,106.06,10,No,
O54634,P2077,25,20,,20,No,
O54635,P2293,35,0,64.31,20,Yes,No Show
O54636,P2263,thirty,20,66.13,10,No,
O54637,P2294,35,50,101.11,20,No,
O54638,P2006,35,10,59.19,10,Yes,Late Delivery
O54639,P2185,30,10,92.73,0,No,
O54640,P2126,30,0,57.269999999999996,10,No,
O54641,P2193,25,0,44.87,0,No,
O54642,P2236,35,10,57.3,10,Yes,Rude Behavior
O54643,P2132,30,0,73.66,20,No,
O54644,P2205,25,20,93.01,0,No,
O54645,P2072,40,10,110.08000000000001,20,No,
O54646,P2184,25,0,111.19,10,No,
O54647,P2252,35,50,137.73,0,No,
O54648,P2103,30,0,132.07,10,Yes,Rude Behavior
O54649,P2235,35,20,154.97,0,No,
O54650,P2130,35,0,57.93,0,Yes,Rude Behavior
O54651,P2299,30,10,125.19,0,No,
O54652,P2277,35,10,39.67,10,No,
O54653,P2208,35,50,111.76,10,No,
O54654,P2231,40,0,121.04,0,No,
O54655,P2055,35,10,63.61,0,No,
O54656,P2022,35,10,83.52,0,No,
O54657,P2151,40,20,100.96,0,No,
O54658,P2278,35,10,111.8,0,No,
O54659,P2017,25,0,97.45,20,No,
O54660,P2235,40,0,73.5,0,No,
O54661,P2131,25,10,77.93,20,No,
O54662,P2008,40,0,57.6,0,Yes,Rude Behavior
O54663,P2090,40,10,80.08,20,No,
O54664,P2100,25,20,59.43,0,No,
O54665,P2127,30,50,116.58,0,No,
O54666,P2063,thirty,10,81.64,0,No,
O54667,P2156,35,10,69.01,0,No,
O54668,P2172,30,0,39.31,0,No,
O54669,P2050,35,10,78.94,20,No,
O54670,P2137,25,50,74.18,10,No,
O54671,P2268,40,20,104.34,0,No,
O54672,P2173,35,0,102.83,0,No,
O54673,P2095,40,20,101.26,0,No,
O54674,P2263,30,20,67.14,0,Yes,Rude Behavior
O54675,P2058,25,0,76.04,10,No,
O54676,P2121,30,10,55.269999999999996,10,No,
O54677,P2134,25,0,78.7,0,No,
O54678,P2257,35,0,31.619999999999997,10,No,
O54679,P2172,35,20,52.54,10,Yes,Late Delivery
O54680,P2089,35,20,107.48,0,No,
O54681,P2244,25,0,107.42,10,No,
O54682,P2033,35,0,45.55,10,No,
O54683,P2121,30,0,94.06,0,No,
O54684,P2086,35,50,182.28,0,No,
O54685,P2142,25,20,115.8,0,No,
O54686,P2068,40,20,79.97,20,Yes,Late Delivery
O54687,P2273,35,0,68.29,10,No,
O54688,P2114,40,0,68.77,0,No,
O54689,P2028,35,20,98.7,0,No,
O54690,P2112,40,0,70.31,0,No,
O54691,P2170,25,0,140.11,0,No,
O54692,P2153,30,0,69.09,0,No,
O54693,P2189,35,10,99.75,0,No,
O54694,P2264,40,20,117.78,20,No,
O54695,P2042,30,10,93.79,0,No,
O54696,P2286,25,10,108.82,0,No,
O54697,P2224,35,20,106.0,0,No,
O54698,P2228,25,10,71.69,0,No,
O54699,P2199,40,20,80.02,0,No,
O54700,P2215,25,50,163.45,0,No,
O54701,P2274,25,0,95.91,0,No,
O54702,P2263,25,0,72.31,0,No,
O54703,P2101,35,10,70.7,0,Yes,
O54704,P2218,25,20,53.28,0,No,
O54705,P2282,35,50,115.9,0,Yes,Wrong Order
O54706,P2198,40,0,93.46,0,Yes,Rude Behavior
O54707,P2147,40,0,51.87,0,No,
O54708,P2216,30,0,84.54,0,No,
O54709,P2044,30,0,74.58,10,No,
O54710,P2011,30,50,137.82,10,No,
O54711,P2132,35,0,75.8,0,No,
O54712,P2165,35,10,73.74,0,No,
O54713,P2127,35,20,95.14,0,No,
O54714,P2207,25,0,81.83,0,No,
O54715,P2228,40,0,76.57,0,No,
O54716,P2014,40,20,91.15,0,No,
O54717,P2104,30,20,106.09,0,No,
O54718,P2119,25,10,63.19,0,No,
O54719,P2060,30,20,94.52,10,Yes,Rude Behavior
O54720,P2011,30,20,110.66,0,No,
O54721,P2038,35,20,71.91,0,Yes,Late Delivery
O54722,P2232,35,20,155.57,0,No,
O54723,P2240,40,50,110.45,10,No,
O54724,P2030,35,10,52.48,0,No,
O54725,P2088,25,20,73.7,0,No,
O54726,P2080,25,0,75.47,0,No,
O54727,P2054,30,10,96.4,0,No,
O54728,P2277,40,10,111.8,0,No,
O54729,P2050,30,0,69.98,20,No,
O54730,P2290,40,20,124.58,0,No,
O54731,P2064,40,0,86.58,0,No,
O54732,P2209,30,10,47.13,10,No,
O54733,P2144,40,0,104.39,0,Yes,No Show
O54734,P2034,25,20,68.87,0,No,
O54735,P2117,40,0,104.52,0,No,
O54736,P2120,35,50,130.63,0,Yes,Late Delivery
O54737,P2267,35,0,114.94999999999999,20,No,
O54738,P2233,30,20,103.38,0,No,
O54739,P2035,thirty,10,89.7,0,Yes,Wrong Order
O54740,P2028,35,0,139.94,0,No,
O54741,P2146,35,10,57.92,0,Yes,No Show
O54742,P2246,35,0,60.45,10,No,
O54743,P2207,30,0,78.22,10,No,
O54744,P2140,35,0,54.22,0,No,
O54745,P2179,35,20,73.94,0,No,
O54746,P2173,30,0,64.99,20,Yes,Late Delivery
O54747,P2136,30,10,60.69,0,Yes,Wrong Order
O54748,P2002,35,0,57.7,0,No,
O54749,P2052,35,20,58.18000000000001,20,No,
O54750,P2199,35,0,81.36,0,Yes,Late Delivery
O54751,P2236,35,20,96.11,0,No,
O54752,P2241,40,10,70.35,10,No,
O54753,P2011,40,0,97.69,0,No,
O54754,P2263,40,20,136.08,0,Yes,Wrong Order
O54755,P2179,35,0,91.33,0,No,
O54756,P2030,35,0,131.33,0,Yes,Wrong Order
O54757,P2142,35,0,71.5,0,No,
O54758,P2168,35,0,62.24,0,No,
O54759,P2151,35,20,79.98,10,No,
O54760,P2122,35,20,92.57,0,No,
O54761,P2047,35,0,74.2,10,No,
O54762,P2208,40,10,74.79,0,No,
O54763,P2197,25,10,87.74,0,No,
O54764,P2110,35,0,130.77,0,No,
O54765,P2165,30,20,58.94,0,No,
O54766,P2036,30,0,27.439999999999998,20,No,
O54767,P2220,35,10,72.33,0,No,
O54768,P2168,30,0,135.46,0,No,
O54769,P2190,40,0,111.26,0,No,
O54770,P2104,25,10,77.18,0,No,
O54771,P2043,35,0,49.43,0,No,
O54772,P2207,30,0,44.99,0,No,
O54773,P2277,25,0,54.08,10,Yes,Late Delivery
O54774,P2015,25,20,121.43,20,No,
O54775,P2145,40,0,53.69,0,No,
O54776,P2104,35,10,70.4,10,No,
O54777,P2211,25,0,73.96,0,No,
O54778,P2213,25,50,118.64,0,No,
O54779,P2150,25,20,59.97,20,Yes,Rude Behavior
O54780,P2039,30,0,43.66,0,No,
O54781,P2279,25,0,55.81999999999999,10,No,
O54782,P2256,30,0,120.09,0,No,
O54783,P2018,25,20,128.98,0,No,
O54784,P2190,25,0,61.67,0,No,
O54785,P2274,30,20,85.13,10,No,
O54786,P2071,25,10,120.73,0,No,
O54787,P2047,35,0,32.05,20,No,
O54788,P2249,25,10,85.81,0,No,
O54789,P2194,40,0,61.43,0,Yes,Late Delivery
O54790,P2072,30,0,59.47,20,Yes,Wrong Order
O54791,P2129,35,0,49.02,10,Yes,Late Delivery
O54792,P2215,40,0,123.66,10,No,
O54793,P2023,40,10,117.94,10,No,
O54794,P2173,35,0,127.86,0,No,
O54795,P2165,35,10,82.37,0,No,
O54796,P2051,25,20,110.26,0,No,
O54797,P2286,25,20,76.57,0,No,
O54798,P2270,25,0,38.91,0,No,
O54799,P2013,35,0,41.87,20,No,
O54800,P2236,30,50,153.78,0,No,
O54801,P2192,40,0,73.65,10,No,
O54802,P2274,35,0,103.26,0,Yes,Late Delivery
O54803,P2036,35,20,77.37,10,No,
O54804,P2099,30,0,86.76,0,Yes,Rude Behavior
O54805,P2235,25,10,74.66,10,No,
O54806,P2296,40,0,130.31,0,No,
O54807,P2290,35,20,119.52,0,No,
O54808,P2212,35,10,123.18,0,No,
O54809,P2092,25,50,176.44,0,No,
O54810,P2087,25,0,58.62,0,No,
O54811,P2111,30,50,146.71,0,No,
O54812,P2032,35,50,130.16,0,No,
O54813,P2028,35,20,132.79,0,No,
O54814,P2216,35,10,111.42,10,Yes,Rude Behavior
O54815,P2243,35,10,138.78,0,Yes,Late Delivery
O54816,P2012,40,50,90.88,20,No,
O54817,P2075,30,20,119.58,0,Yes,Rude Behavior
O54818,P2132,35,0,69.69,0,No,
O54819,P2254,30,50,136.67,10,No,
O54820,P2164,40,10,77.57,10,Yes,Late Delivery
O54821,P2068,25,0,102.57,0,No,
O54822,P2094,40,0,86.98,20,No,
O54823,P2077,25,10,96.19,0,No,
O54824,P2148,25,10,64.12,10,No,
O54825,P2131,30,10,51.54,0,No,
O54826,P2015,35,0,126.65,10,No,
O54827,P2129,30,0,77.06,0,Yes,Late Delivery
O54828,P2111,25,50,81.96,20,No,
O54829,P2159,25,0,13.240000000000002,20,Yes,Wrong Order
O54830,P2083,25,20,46.76,10,No,
O54831,P2184,25,50,105.4,0,No,
O54832,P2122,25,20,84.17,10,No,
O54833,P2018,35,10,75.77,10,Yes,Late Delivery
O54834,P2128,35,0,59.849999999999994,10,No,
O54835,P2041,35,10,60.09,0,No,
O54836,P2025,40,50,159.95,0,No,
O54837,P2098,30,20,125.13,0,Yes,
O54838,P2258,25,0,70.01,20,No,
O54839,P2044,30,10,127.69,0,Yes,Late Delivery
O54840,P2167,30,0,78.72,10,Yes,No Show
O54841,P2079,30,10,46.43,0,No,
O54842,P2235,35,20,97.8,0,No,
O54843,P2242,25,0,109.55,10,No,
O54844,P2170,35,10,94.46,0,No,
O54845,P2151,30,50,144.28,0,No,
O54846,P2199,25,0,109.75,0,No,
O54847,P2291,30,0,97.94,0,Yes,Late Delivery
O54848,P2042,35,0,35.08,10,No,
O54849,P2299,35,0,92.45,0,No,
O54850,P2060,35,0,29.189999999999998,20,Yes,Rude Behavior
O54851,P2255,25,0,74.62,0,No,
O54852,P2079,40,0,109.58,10,No,
O54853,P2251,25,50,72.49,10,No,
O54854,P2206,35,0,63.22,20,No,
O54855,P2044,40,0,74.01,0,No,
O54856,P2196,35,0,127.46,0,Yes,Rude Behavior
O54857,P2117,30,10,54.9,0,No,
O54858,P2207,35,0,44.129999999999995,20,No,
O54859,P2114,35,0,54.9,0,No,
O54860,P2036,35,0,92.45,0,Yes,Wrong Order
O54861,P2079,25,0,71.75,0,No,
O54862,P2110,25,20,58.11,10,No,
O54863,P2205,40,0,75.02,10,Yes,Wrong Order
O54864,P2166,40,10,65.35,0,No,
O54865,P2233,40,0,148.17,0,No,
O54866,P2278,40,0,38.88,20,Yes,Rude Behavior
O54867,P2025,40,20,57.370000000000005,20,No,
O54868,P2233,35,0,123.21,0,No,
O54869,P2251,25,50,155.73,0,Yes,Late Delivery
O54870,P2102,40,50,138.06,0,No,
O54871,P2261,30,0,111.47,0,No,
O54872,P2231,40,0,69.4,0,No,
O54873,P2083,30,10,85.39,10,No,
O54874,P2255,30,0,81.54,0,No,
O54875,P2179,25,0,63.25,0,Yes,No Show
O54876,P2175,25,10,58.01,0,No,
O54877,P2123,35,0,43.93,0,Yes,Rude Behavior
O54878,P2120,35,10,61.45,0,No,
O54879,P2100,25,0,46.4,0,No,
O54880,P2025,35,10,93.55,0,No,
O54881,P2077,30,0,65.96,10,Yes,Late Delivery
O54882,P2242,25,0,84.99,0,No,
O54883,P2133,35,0,59.98,0,No,
O54884,P2174,25,0,70.56,10,No,
O54885,P2176,30,50,127.66,0,No,
O54886,P2084,30,10,47.43,0,No,
O54887,P2049,25,10,105.32,20,No,
O54888,P2292,40,10,158.7,0,No,
O54889,P2138,30,20,122.17,0,No,
O54890,P2005,35,10,115.34,0,Yes,Rude Behavior
O54891,P2226,35,20,93.02,0,No,
O54892,P2281,30,10,93.06,0,Yes,
O54893,P2111,35,20,118.81,0,No,
O54894,P2226,25,20,52.25,0,No,
O54895,P2142,30,10,75.93,0,No,
O54896,P2002,25,0,65.31,0,No,
O54897,P2278,40,10,143.03,0,No,
O54898,P2204,35,10,131.52,0,No,
O54899,P2054,35,10,56.629999999999995,10,No,
O54900,P2239,30,0,105.97,20,No,
O54901,P2153,40,0,102.89,0,No,
O54902,P2270,25,0,88.66,0,No,
O54903,P2104,30,10,48.65,10,No,
O54904,P2292,40,0,88.1,20,No,
O54905,P2084,35,50,103.85,0,No,
O54906,P2074,30,10,125.88,0,No,
O54907,P2098,30,0,96.56,0,No,
O54908,P2005,30,0,106.95,0,No,
O54909,P2075,30,0,54.13,0,No,
O54910,P2084,35,0,99.06,0,Yes,No Show
O54911,P2141,40,20,93.94,10,No,
O54912,P2092,25,10,59.07,0,No,
O54913,P2044,40,20,68.76,0,Yes,Wrong Order
O54914,P2225,35,10,90.78,0,No,
O54915,P2033,40,10,91.51,20,No,
O54916,P2285,25,10,71.73,0,No,
O54917,P2051,25,0,40.15,20,No,
O54918,P2217,25,10,86.33,0,No,
O54919,P2263,25,10,40.24,0,No,
O54920,P2210,25,0,89.95,0,No,
O54921,P2226,25,10,45.65,0,No,
O54922,P2007,30,20,111.32,0,No,
O54923,P2280,35,10,111.56,0,No,
O54924,P2238,25,50,115.17,0,No,
O54925,P2123,30,50,112.7,10,No,
O54926,P2113,30,0,131.11,0,No,
O54927,P2170,25,10,110.67,10,Yes,Late Delivery
O54928,P2114,40,0,49.37,10,No,
O54929,P2240,35,10,79.3,0,No,
O54930,P2124,35,10,164.03,0,No,
O54931,P2104,25,20,142.71,0,No,
O54932,P2277,30,50,160.33,0,No,
O54933,P2284,30,20,57.09,0,No,
O54934,P2036,30,10,109.64,0,No,
O54935,P2122,25,0,101.29,0,No,
